"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G07430",5.75575346298692,-2.97505661945381,0.974827343351075,-3.05188056094808,0.00227412570579625,0.00954122427483452
"AT4G12640",1164.09713011933,0.183026602124509,0.0599732160666813,3.05180569141082,0.00227469297716321,0.00954193524837997
"AT2G17780",431.999319435455,0.831196112596396,0.272376713460005,3.05164161075924,0.00227593663651052,0.0095454828052704
"AT4G16155",3026.85365559638,0.450630127147953,0.147671482209006,3.05157177545056,0.00227646614646263,0.00954603443864558
"AT5G22700",804.978892710993,0.263162444560828,0.086249045440167,3.05119254616435,0.0022793435350735,0.00955642965080808
"AT1G44740",74.4346876469428,0.86973875688108,0.285062490944998,3.0510459443396,0.00228045676381255,0.00955942606375531
"AT2G25910",3511.48923742561,-0.304323723725326,0.0997459416518635,-3.05098852831011,0.00228089289119529,0.00955958359046133
"AT2G01480",1308.21900310374,-0.426852791980203,0.139910692834508,-3.05089470527534,0.00228160572760453,0.00956090059090185
"AT2G29065",328.295734714565,-0.490588847079869,0.160804498414399,-3.05084031800903,0.00228201903751154,0.00956096220676889
"AT3G16990",469.292267176181,-0.619344909115199,0.203017817626686,-3.05069237939531,0.00228314362738618,0.00956233334145012
"AT4G02725",1647.72103752243,0.308875730762512,0.101247423489526,3.05070213262727,0.0022830694702899,0.00956233334145012
"AT4G28190",287.997810666105,0.807301106781851,0.264657640473651,3.05036010045674,0.00228567137417321,0.00957124887935032
"AT1G62920",66.0795609064703,0.447717332460476,0.146778841560141,3.05028522981651,0.00228624129165128,0.00957196432563234
"AT3G04165",15.6417627230354,1.05026898666936,0.344356419210213,3.04994746163923,0.0022888140114319,0.00958106332952975
"AT3G61880",147.284911205151,1.25581658819121,0.411781666000466,3.04971467134186,0.00229058867689923,0.00958681905498254
"AT1G71410",3658.59906998299,-0.451965986154572,0.148217678643469,-3.04933925757773,0.00229345328092958,0.00959713370488082
"AT1G02650",88.9968138348641,0.715333393819236,0.23459427916238,3.04923630863181,0.00229423940853932,0.00959874872723253
"AT5G20700",9306.10597054896,0.737997971253155,0.242058452852743,3.04884197414134,0.00229725286687504,0.0096096803740608
"AT3G05100",654.750016645145,0.559503186671759,0.183547995246075,3.0482663998681,0.00230165784690004,0.00962642809341661
"AT1G66465",33.3379918193999,-2.09992025388196,0.68893271425071,-3.04807742533442,0.00230310579133392,0.00963080465671816
"AT2G31990",144.644263133054,-0.557061657033966,0.182796415332267,-3.04744300385433,0.00230797290532689,0.0096494750056076
"AT1G54530",15.8815745537452,-1.26135366320574,0.413996032793116,-3.04677717488193,0.00231309109957734,0.00966750359199547
"AT3G63490",16806.8466071829,0.545915109323238,0.179175716732225,3.0468141513791,0.00231280659068204,0.00966750359199547
"AT3G48190",781.287850037378,0.449602250115435,0.147591315959018,3.04626493228286,0.00231703575581624,0.00968230307299797
"AT1G15620",1.42942604298276,3.56477287472076,1.17057366916659,3.04532125454246,0.00232431892359275,0.00970959081457974
"AT4G19390",832.952697815979,-0.655021911220587,0.215091752431597,-3.0453139361022,0.00232437548808959,0.00970959081457974
"AT4G26140",350.311774429194,0.52635003434363,0.172868910442998,3.0447929184883,0.00232840569373147,0.0097247325387155
"AT1G08125",729.061326637397,0.244268639408374,0.0802383718419879,3.04428708859408,0.00233232453985523,0.0097394039716169
"AT3G11130",16148.6769329369,-0.317855317689185,0.104419914115975,-3.04401052596306,0.00233446972315295,0.00974666506171393
"AT4G37850",28.6980742658192,-8.59049812637652,2.82321460050602,-3.04280734622044,0.0023438233417708,0.00978401438839442
"AT3G60840",201.039808345843,0.506924735764651,0.166605317554616,3.04266840461724,0.00234490569272935,0.00978682929281473
"AT5G44920",16.9294912893997,0.805464873119337,0.264749886733038,3.04236154001279,0.00234729778072724,0.00979510865840701
"AT1G23330",1076.54915995925,-0.319836185511605,0.105130793773177,-3.04226929173255,0.00234801731634222,0.00979640691420847
"AT2G08220",64.8457310257957,0.92065854159852,0.302644310062173,3.04204807752502,0.0023497436077799,0.00980190437847107
"AT5G20130",1331.02957940343,0.450466013886412,0.148089811784226,3.04184338179025,0.00235134202900312,0.00980686661583529
"AT2G29170",440.2025210127,-1.50456792889819,0.494680170424762,-3.04149634218465,0.00235405425534159,0.00981647172611671
"AT5G62100",112.793277887035,1.26404387277783,0.415715991873656,3.04064288477505,0.00236073648919456,0.00984262566136288
"AT1G26920",1479.06104985481,-1.19999017509001,0.394701745840915,-3.04024542007896,0.00236385440414993,0.00985391236321519
"AT5G67370",2591.52741517271,1.24656782287583,0.410085399032013,3.03977616813056,0.00236754030786255,0.0098675624369055
"AT1G76280",822.76826152775,0.584936618878131,0.192459849721645,3.03926569476244,0.00237155597485388,0.00988258193412878
"AT2G33310",660.46720161412,0.483442031388138,0.159072690770965,3.03912650905116,0.00237265196837255,0.00988543166812299
"AT1G79020",882.74468334554,-0.27632975127501,0.0909277105423554,-3.039004827316,0.00237361050978934,0.0098877078304632
"AT3G57880",4370.33041495271,-0.522751769996539,0.172027521818299,-3.03876824168103,0.00237547521544833,0.00989261889958595
"AT4G15475",1371.26883158274,-0.183419304629801,0.0603601047710086,-3.03875060067653,0.00237561431091533,0.00989261889958595
"AT5G60030",466.075936761098,0.562397101870662,0.185079214328734,3.03868321416009,0.0023761457075239,0.00989311420598304
"AT4G17270",2224.08248428616,-0.262664022541395,0.0864621265014707,-3.0379084249903,0.00238226336380751,0.00991686377026846
"AT1G52080",549.47763745024,-0.37112512466638,0.1221887022803,-3.03731128770827,0.00238698813431533,0.00993480780664368
"AT5G63130",372.368944897941,-0.895076223771275,0.294701269407782,-3.03723233215106,0.00238761350153711,0.00993568658012996
"AT3G50140",90.8926973953357,-0.739911528657833,0.243638290564595,-3.03692628504,0.0023900389643671,0.00994405457056534
"AT1G03620",63.0188570595242,-0.532274883865,0.175283808054439,-3.03664605289548,0.00239226181825078,0.00995157682493294
"AT4G21160",2943.11441919138,-0.411363742980694,0.135471596422428,-3.03653130135102,0.00239317259503278,0.00995363930370318
"AT2G25250",1072.4049425563,-0.437993610947897,0.144245367173023,-3.03644837634558,0.00239383096386424,0.0099546514388432
"AT1G51630",1217.30630149794,0.371689542652027,0.122412439550136,3.03637068273438,0.00239444794937665,0.00995549116202954
"AT4G10500",30.1713153924573,-1.71964244881863,0.566373114352006,-3.03623601693398,0.00239551771094899,0.00995821279286353
"AT4G34730",2260.25579826292,0.824421562439128,0.271558536904045,3.0358889535866,0.00239827673855773,0.00996795457477832
"AT1G64770",4860.62668134826,0.954957447611941,0.314574023874622,3.03571615942629,0.00239965147376747,0.00997021310406836
"AT3G14470",392.291337132125,-0.925463182023415,0.304855390734392,-3.03574484871004,0.00239942317440877,0.00997021310406836
"AT3G28480",1120.23778827755,-0.566139119592837,0.186497513506718,-3.03563896884043,0.00240026582837394,0.00997103847581873
"AT2G38390",54.4586469892996,-1.11615605758566,0.367790325672914,-3.0347618729327,0.00240725669450355,0.00999834789166445
"AT5G42010",966.98140172438,-0.808959905544022,0.266680710444502,-3.03343989220537,0.00241782872206722,0.0100401924409903
"AT4G26400",2409.30442427554,-0.674554442447403,0.222375882668512,-3.03339748156475,0.00241816858715921,0.0100401924409903
"AT3G26400",1786.17602834585,-0.314576430241039,0.103713398662615,-3.03313201859649,0.00242029691474665,0.010047290030653
"AT3G14395",36.3236875402164,-3.05009663993095,1.00593805610668,-3.03209190806027,0.00242865244502226,0.0100802314494383
"AT1G05860",483.122606848059,0.282095925917337,0.0930393899845666,3.03200532553073,0.00242934917823984,0.0100813787870693
"AT2G21188",243.380480437495,-1.46763886142745,0.484151690639572,-3.0313616368636,0.00243453470586679,0.0101011502257258
"AT5G07090",13196.7296124272,0.41657902267431,0.137436780854512,3.03105922653481,0.00243697440600532,0.0101095240578422
"AT3G63450",207.660704888616,0.847392457828344,0.27960282892863,3.03070058724136,0.00243987063433927,0.0101197885241677
"AT5G03406",267.211715815725,0.396496610637751,0.130832189804773,3.03057383071705,0.00244089502281098,0.010122287001581
"AT5G22770",3998.4062818464,-0.363446630523441,0.119937322971622,-3.03030467512964,0.00244307152098591,0.0101295615388709
"AT1G71800",771.45636564231,-0.348834232860485,0.115125572978368,-3.03003254477639,0.00244527387977232,0.0101358096390296
"AT5G49740",2192.31368030098,1.58577763497062,0.523356528050388,3.03001405347512,0.00244542359630885,0.0101358096390296
"AT3G54300",1569.81288063432,-0.413710286565006,0.13655406000018,-3.02964471773641,0.00244841571501028,0.0101464580753691
"AT2G41740",4276.43587846,-0.359676453261732,0.118735030213323,-3.02923621289796,0.0024517290581658,0.0101584337863473
"AT1G12775",133.470851649055,0.545031726802209,0.179930518225903,3.02912330924274,0.0024526455322267,0.0101604759474939
"AT5G16340",241.188449074515,-0.571001460182864,0.188513166047519,-3.02897390222034,0.00245385879738435,0.0101637466955726
"AT3G07100",8166.47553336081,-0.239538325259143,0.0790850053629323,-3.02887158140621,0.00245469001410503,0.0101654341640752
"AT1G09890",113.320862987129,0.310403922895694,0.102499837279231,3.02833576262262,0.00245904701807207,0.0101817196229029
"AT3G05190",85.0239415378335,0.625484032684253,0.206553245502039,3.02819755343945,0.00246017201188422,0.0101846195852701
"AT2G33330",908.762497553012,0.807445024238804,0.266655353441207,3.02804730457749,0.00246139554042599,0.01018792639045
"AT1G70160",7164.70631764189,-0.470483533789213,0.155404505038525,-3.02747680109132,0.00246604642072748,0.0102052220422335
"AT2G23610",1461.85830477798,0.623922638728983,0.206089837700989,3.02743039486604,0.00246642508875293,0.0102052220422335
"AT2G45770",1713.26571296418,0.435152883722653,0.143748529071206,3.02718147124205,0.00246845717745376,0.0102118685509496
"AT1G64010",30.6903670240794,-1.21298743239865,0.400743932683655,-3.02683916953068,0.00247125406020114,0.0102216761317442
"AT5G45775",5396.93525807416,0.383152179698903,0.126587965176862,3.02676624245901,0.00247185030811363,0.0102223795673127
"AT4G14100",487.669482430006,0.49767211373214,0.164446510900841,3.02634644545441,0.0024752851068357,0.0102348196125773
"AT3G09180",1585.05698258909,-0.26416803792435,0.0872929123633222,-3.02622550642891,0.00247627544555398,0.0102371497478555
"AT2G28650",69.4822328474942,-1.03771606519477,0.343032659452222,-3.0251232254441,0.00248531846664638,0.0102727638705807
"AT4G22280",81.2002502343017,0.628211989121162,0.207678557571786,3.02492465503577,0.00248695072978486,0.0102777395252618
"AT2G32040",2081.48703651601,0.139458011416314,0.0461202669418883,3.02379020468444,0.00249629481637628,0.0103145783747806
"AT1G47830",1197.37749763134,-0.359797793955811,0.119007204666045,-3.02332783099532,0.00250011243781156,0.0103285733608936
"AT1G23205",523.50110131082,1.80930122947652,0.598512020280761,3.02299898442771,0.00250283083237305,0.0103380231350611
"AT1G73970",829.311363405002,0.212490173045004,0.0702973427007575,3.02273407331391,0.00250502267373602,0.0103421790143845
"AT3G01430",438.121139009879,-0.471815913598714,0.156089796656352,-3.02272104715126,0.00250513049585484,0.0103421790143845
"AT2G47450",9058.01975838501,0.509052824780386,0.168404220609099,3.02280324649346,0.00250445017418507,0.0103421790143845
"AT5G19750",1369.19598721098,0.578678066189466,0.19144818172858,3.02263547746758,0.00250583889170505,0.0103433232931401
"AT2G18050",112.594702330416,1.06886652548217,0.353631109942929,3.02254664657379,0.00250657447961532,0.0103445793991833
"AT5G10270",1019.56887372267,-0.240065717429644,0.0794342693171635,-3.02219331144237,0.00250950232131996,0.0103548809012869
"AT5G58250",6328.13913765142,0.578095577056179,0.19133753065205,3.02133917525807,0.00251659287852175,0.0103805669448362
"AT4G15260",1251.23874851301,-0.495583175771259,0.164027647085277,-3.02133929601275,0.00251659187479043,0.0103805669448362
"AT4G04040",3910.21380254423,0.350583766303529,0.116046470028693,3.02106359820205,0.00251888447115329,0.0103882329651105
"AT5G25180",16.3126620368073,-1.56623976173561,0.518467944788547,-3.02089989840045,0.00252024663917904,0.0103917706185325
"AT3G56050",4632.89694607787,-0.323798589597121,0.107187680328439,-3.02085639510953,0.00252060874921296,0.0103917706185325
"AT1G74940",396.768239519371,0.813780240301335,0.269423452589044,3.02045064184745,0.00252398842610121,0.0104021282454405
"AT5G47210",24463.2177910905,0.444924088817718,0.147302786877896,3.02047298797225,0.00252380218872847,0.0104021282454405
"AT1G27880",164.66896651745,0.591052808313752,0.195722568363858,3.01985005231975,0.00252899857897782,0.010420986070325
"AT5G04240",1787.90777623609,-0.348831608074854,0.11553188094918,-3.0193536641916,0.00253314634207695,0.010436284466001
"AT5G56220",377.741028463811,0.745467704876581,0.246912340823886,3.01915935991348,0.00253477162042397,0.0104411870320263
"AT2G27730",3343.83325612768,-0.337170478898968,0.111710315946099,-3.01825732067265,0.00254232932052057,0.0104705204467731
"AT2G25110",2613.65020177637,-1.01669904659111,0.336900036710667,-3.01780628021794,0.00254611606917974,0.0104843158858962
"AT4G25800",139.184632029281,0.589973008347157,0.195508864969368,3.0176279139035,0.00254761498161359,0.0104886874268767
"AT3G28715",4336.54070550081,-0.250105435768054,0.0828831376216603,-3.01756717885994,0.00254812555649383,0.0104889891192828
"AT2G25270",234.219517577418,0.692176926390159,0.229398439340843,3.01735673694673,0.0025498953802997,0.0104933030287857
"AT4G37550",1983.3834071217,0.647960550376295,0.214745724613555,3.01733853627276,0.00255004850140882,0.0104933030287857
"AT3G48195",1166.64383482976,-0.458783553283196,0.152056941195394,-3.01718257434665,0.00255136094395519,0.0104968365365867
"AT3G20040",222.771188523927,-0.401104418105256,0.132942261561028,-3.01713250094762,0.00255178244996403,0.0104968365365867
"AT5G16190",452.81427865734,-1.3991385311072,0.463775220070908,-3.01684624481076,0.00255419330924105,0.0105049521117037
"AT3G14930",6804.74013838816,0.395099265749906,0.130969426876888,3.01672898149964,0.00255518150627815,0.0105072147453433
"AT1G26410",852.205293730196,-1.57778954194113,0.523025227454511,-3.01666049574704,0.00255575880860193,0.0105077872442794
"AT3G26540",249.759780231146,0.608798183071658,0.201819120910508,3.0165535372717,0.00255666065630513,0.0105096936593205
"AT5G07240",912.868588590787,0.915149559622762,0.303423880441061,3.01607625046679,0.00256068856993856,0.0105244475734315
"AT2G24090",7287.34140026752,0.565612241332386,0.187548172512668,3.01582379478627,0.00256282143699386,0.0105314091121697
"AT5G02115",2.62410516606303,-2.74437597633496,0.910115717342566,-3.01541433033178,0.00256628424435445,0.0105438324571918
"AT5G26820",3709.06861942099,0.430908844803035,0.142907901465665,3.015290549953,0.0025673318867896,0.0105463303025407
"AT2G33150",28283.1877938424,-0.599186383663834,0.198748887436398,-3.01479113363883,0.00257156278002459,0.0105619015139846
"AT4G29400",521.48104604783,0.967364297361803,0.320907753322763,3.01446221646395,0.00257435274114341,0.0105715502224047
"AT1G31410",1034.75176145125,0.427607213851158,0.141860575379982,3.01427801703035,0.00257591637750126,0.0105761606009492
"AT4G09750",2448.20781218131,-1.19898846198851,0.397841547147211,-3.01373366001128,0.00258054240480721,0.0105933407704442
"AT1G53000",655.320406323977,0.480069370561675,0.159308323101946,3.01346069818627,0.00258286493372734,0.0106010606263491
"AT1G76720",129.781381905951,0.583179529027917,0.193546956423126,3.01311650570722,0.00258579626189819,0.0106112761570385
